event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
E006189,U0052,rramos,IT,System Admin,company_news,read,2025-11-13 15:51:59.254186,192.168.13.65,"Mumbai, IN",True,False,
E006190,U0022,ambercummings,Finance,Financial Analyst,employee_directory,execute,2025-11-13 15:55:16.254186,192.168.210.31,"London, UK",True,False,
E006191,U0137,stephen00,Operations,Operations Analyst,time_tracker,read,2025-11-13 16:01:08.254186,192.168.78.238,"Singapore, SG",True,False,
E006192,U0010,nadams,Customer Support,Support Lead,employee_directory,write,2025-11-13 16:09:20.254186,192.168.125.86,"Singapore, SG",True,False,
E006193,U0079,ppeters,Sales,VP Sales,sales_tools,read,2025-11-13 16:19:09.254186,192.168.222.70,"Toronto, CA",True,False,
E006194,U0063,wwoods,Product,Product Manager,project_management,read,2025-11-13 16:22:43.254186,192.168.185.181,"Toronto, CA",True,False,
E006195,U0199,raymond43,Engineering,Software Engineer,public_wiki,read,2025-11-13 16:26:31.254186,192.168.244.163,"Toronto, CA",True,False,
E006196,U0194,manuel15,HR,HR Manager,vacation_calendar,read,2025-11-13 16:31:32.254186,192.168.110.104,"Tokyo, JP",True,False,
E006197,U0029,smoore,Product,Product Manager,source_code_repo,read,2025-11-13 16:40:57.254186,192.168.27.173,"Sydney, AU",True,False,
E006198,U0107,xhall,Product,Product Manager,project_management,read,2025-11-13 16:41:00.254186,192.168.87.209,"London, UK",True,False,
E006199,U0133,lisahall,Product,Senior PM,source_code_repo,read,2025-11-13 16:42:57.254186,192.168.208.174,"Berlin, DE",True,False,
E006200,U0007,tracie31,Operations,Operations Analyst,analytics_dashboard,read,2025-11-13 16:50:21.254186,192.168.161.201,"Berlin, DE",True,False,
E006201,U0095,perezemily,Customer Support,Support Lead,public_wiki,read,2025-11-13 16:52:53.254186,192.168.149.189,"Singapore, SG",True,False,
E006202,U0179,lisawilkerson,IT,CISO,admin_panel,write,2025-11-13 16:53:54.254186,192.168.64.98,"Singapore, SG",True,False,
E006203,U0186,carlos88,Customer Support,Support Manager,employee_directory,read,2025-11-13 17:03:42.254186,192.168.40.159,"San Francisco, US",True,False,
E006204,U0054,andrewsanchez,Sales,VP Sales,public_wiki,read,2025-11-13 17:04:09.254186,192.168.183.113,"São Paulo, BR",True,False,
E006205,U0110,harrisontanya,Legal,Paralegal,learning_portal,read,2025-11-13 17:23:12.254186,192.168.62.59,"New York, US",True,False,
E006206,U0068,ismith,Operations,Operations Analyst,public_wiki,read,2025-11-13 17:29:26.254186,192.168.55.222,"London, UK",True,False,
E006207,U0071,stricklandfrank,Customer Support,Support Manager,crm_system,read,2025-11-13 17:30:13.254186,192.168.126.229,"Berlin, DE",True,False,
E006208,U0046,sheila14,Product,Product Manager,company_news,read,2025-11-13 17:33:03.254186,192.168.59.178,"Singapore, SG",True,False,
E006209,U0193,sandra84,Legal,Paralegal,project_management,read,2025-11-13 17:44:46.254186,192.168.22.63,"Tokyo, JP",True,False,
E006210,U0092,margaret10,Legal,General Counsel,project_management,read,2025-11-13 17:51:44.254186,192.168.16.245,"Sydney, AU",True,False,
E006211,U0020,calebsmith,Sales,Sales Manager,analytics_dashboard,read,2025-11-13 17:59:22.254186,192.168.103.15,"Berlin, DE",True,False,
E006212,U0036,josephpreston,Sales,Sales Rep,payroll_system,write,2025-11-14 04:15:56.254186,71.58.226.159,"New York, US",True,True,unusual_time
E006213,U0183,srodriguez,Finance,Controller,payroll_system,execute,2025-11-14 09:00:10.254186,192.168.43.165,"London, UK",True,False,
E006214,U0167,samantha66,IT,IT Support,security_logs,write,2025-11-14 09:05:00.254186,192.168.208.104,"Toronto, CA",True,False,
E006215,U0115,christianpitts,Legal,General Counsel,vacation_calendar,read,2025-11-14 09:16:43.254186,192.168.134.46,"Tokyo, JP",True,False,
E006216,U0031,leonardjoe,Customer Support,Support Agent,company_news,read,2025-11-14 09:19:03.254186,192.168.217.100,"Tokyo, JP",True,False,
E006217,U0199,raymond43,Engineering,Software Engineer,source_code_repo,write,2025-11-14 09:19:03.254186,192.168.72.27,"Toronto, CA",True,False,
E006218,U0093,smartinez,IT,System Admin,aws_console,read,2025-11-14 09:20:52.254186,192.168.246.89,"Tokyo, JP",True,False,
E006219,U0186,carlos88,Customer Support,Support Manager,employee_directory,read,2025-11-14 09:21:46.254186,192.168.158.196,"San Francisco, US",True,False,
E006220,U0092,margaret10,Legal,General Counsel,employee_directory,read,2025-11-14 09:26:50.254186,192.168.138.38,"Sydney, AU",True,False,
E006221,U0151,nelsonebony,Engineering,Engineering Manager,project_management,download,2025-11-14 09:30:53.254186,192.168.101.228,"Tokyo, JP",True,False,
E006222,U0016,ericfarmer,Product,Product Manager,source_code_repo,read,2025-11-14 09:35:25.254186,192.168.129.112,"New York, US",True,False,
E006223,U0107,xhall,Product,Product Manager,employee_directory,read,2025-11-14 09:35:45.254186,192.168.203.71,"London, UK",True,False,
E006224,U0026,pearsonamber,HR,HR Director,public_wiki,execute,2025-11-14 09:40:45.254186,192.168.108.103,"Toronto, CA",True,False,
E006225,U0109,sawyerscott,Product,Senior PM,analytics_dashboard,read,2025-11-14 09:45:40.254186,192.168.216.117,"New York, US",True,False,
E006226,U0029,smoore,Product,Product Manager,source_code_repo,read,2025-11-14 09:47:05.254186,192.168.236.117,"Sydney, AU",True,False,
E006227,U0022,ambercummings,Finance,Financial Analyst,analytics_dashboard,read,2025-11-14 09:54:16.254186,192.168.38.82,"London, UK",True,False,
E006228,U0036,josephpreston,Sales,Sales Rep,analytics_dashboard,read,2025-11-14 09:58:29.254186,192.168.248.104,"New York, US",True,False,
E006229,U0194,manuel15,HR,HR Manager,payroll_system,write,2025-11-14 09:59:31.254186,192.168.22.234,"Tokyo, JP",True,False,
E006230,U0083,tina34,Customer Support,Support Lead,vacation_calendar,read,2025-11-14 10:00:49.254186,192.168.11.179,"Sydney, AU",True,False,
E006231,U0160,kathleenrios,HR,Recruiter,crm_system,write,2025-11-14 10:01:40.254186,192.168.112.188,"Mumbai, IN",True,False,
E006232,U0063,wwoods,Product,Product Manager,project_management,read,2025-11-14 10:01:49.254186,192.168.43.200,"Toronto, CA",True,False,
E006233,U0055,kmercado,Customer Support,Support Agent,time_tracker,read,2025-11-14 10:02:10.254186,192.168.10.150,"San Francisco, US",True,False,
E006234,U0003,jennifermiles,Finance,Accountant,financial_database,read,2025-11-14 10:08:20.254186,192.168.175.133,"Mumbai, IN",True,False,
E006235,U0130,melissagarcia,Operations,Operations Analyst,company_news,read,2025-11-14 10:09:24.254186,192.168.23.146,"Tokyo, JP",True,False,
E006236,U0091,kristin93,Legal,General Counsel,public_wiki,read,2025-11-14 10:12:14.254186,192.168.133.97,"Toronto, CA",True,False,
E006237,U0061,edwardreyes,Sales,Sales Manager,sales_tools,read,2025-11-14 10:21:25.254186,192.168.176.175,"London, UK",True,False,
E006238,U0165,cassidy82,Sales,Account Executive,company_news,write,2025-11-14 10:23:49.254186,192.168.59.68,"London, UK",True,False,
E006239,U0148,whitedouglas,Finance,Accountant,public_wiki,read,2025-11-14 10:24:20.254186,192.168.60.106,"Singapore, SG",True,False,
E006240,U0065,marycalhoun,Product,Product Manager,company_news,write,2025-11-14 10:27:01.254186,192.168.23.77,"Toronto, CA",True,False,
E006241,U0114,ryan38,Legal,Paralegal,public_wiki,read,2025-11-14 10:27:49.254186,192.168.245.144,"Berlin, DE",True,False,
E006242,U0008,michael41,Operations,COO,employee_directory,read,2025-11-14 10:31:29.254186,192.168.128.220,"New York, US",True,False,
E006243,U0103,tyronemoran,Product,Senior PM,analytics_dashboard,write,2025-11-14 10:35:57.254186,192.168.255.51,"Tokyo, JP",True,False,
E006244,U0043,josephcobb,Operations,Operations Analyst,time_tracker,download,2025-11-14 10:40:31.254186,192.168.22.54,"Singapore, SG",True,False,
E006245,U0154,mark07,Engineering,Senior Engineer,learning_portal,read,2025-11-14 10:53:14.254186,192.168.66.153,"São Paulo, BR",True,False,
E006246,U0014,tasha01,Marketing,Marketing Specialist,public_wiki,read,2025-11-14 11:03:33.254186,192.168.139.9,"London, UK",True,False,
E006247,U0143,daviscolin,Operations,Operations Manager,time_tracker,write,2025-11-14 11:11:48.254186,192.168.188.21,"Mumbai, IN",True,False,
E006248,U0145,michael98,Marketing,Content Creator,employee_directory,execute,2025-11-14 11:15:19.254186,192.168.93.36,"Singapore, SG",True,False,
E006249,U0080,phillipsrichard,Marketing,Marketing Manager,crm_system,read,2025-11-14 11:18:34.254186,192.168.57.7,"Berlin, DE",True,False,
E006250,U0153,djoyce,Finance,Controller,analytics_dashboard,read,2025-11-14 11:19:05.254186,192.168.123.62,"San Francisco, US",True,False,
E006251,U0170,vschneider,Finance,Accountant,financial_database,write,2025-11-14 11:22:29.254186,192.168.149.227,"São Paulo, BR",True,False,
E006252,U0086,moralescharles,Product,VP Product,analytics_dashboard,read,2025-11-14 11:25:02.254186,192.168.137.111,"Sydney, AU",True,False,
E006253,U0114,ryan38,Legal,Paralegal,project_management,read,2025-11-14 11:29:06.254186,192.168.240.13,"Berlin, DE",True,False,
E006254,U0040,russellwilliams,HR,HR Director,payroll_system,execute,2025-11-14 11:34:13.254186,192.168.158.157,"Tokyo, JP",True,False,
E006255,U0094,cmiller,HR,HR Specialist,crm_system,read,2025-11-14 11:35:05.254186,192.168.15.105,"Mumbai, IN",True,False,
E006256,U0137,stephen00,Operations,Operations Analyst,project_management,read,2025-11-14 11:38:17.254186,192.168.14.214,"Singapore, SG",True,False,
E006257,U0026,pearsonamber,HR,HR Director,public_wiki,write,2025-11-14 11:45:24.254186,192.168.27.84,"Toronto, CA",True,False,
E006258,U0166,benjaminzimmerman,HR,HR Manager,time_tracker,read,2025-11-14 11:45:55.254186,192.168.216.204,"São Paulo, BR",True,False,
E006259,U0021,carlosjohnson,Legal,Paralegal,employee_directory,read,2025-11-14 11:51:36.254186,192.168.29.188,"London, UK",True,False,
E006260,U0076,marcus31,Operations,Operations Manager,employee_directory,read,2025-11-14 11:53:06.254186,192.168.13.95,"Toronto, CA",True,False,
E006261,U0148,whitedouglas,Finance,Accountant,payroll_system,read,2025-11-14 11:57:55.254186,192.168.219.165,"Singapore, SG",True,False,
E006262,U0024,powellmatthew,IT,IT Manager,employee_directory,read,2025-11-14 12:01:01.254186,192.168.161.59,"New York, US",True,False,
E006263,U0107,xhall,Product,Product Manager,project_management,read,2025-11-14 12:02:14.254186,192.168.77.168,"London, UK",True,False,
E006264,U0046,sheila14,Product,Product Manager,company_news,read,2025-11-14 12:08:14.254186,192.168.242.37,"Singapore, SG",True,False,
E006265,U0134,amberlindsey,Customer Support,Support Lead,time_tracker,read,2025-11-14 12:09:53.254186,192.168.113.145,"Singapore, SG",True,False,
E006266,U0009,veronica83,Product,Product Manager,analytics_dashboard,write,2025-11-14 12:10:28.254186,192.168.9.76,"San Francisco, US",True,False,
E006267,U0197,martinezjoel,Legal,General Counsel,employee_directory,read,2025-11-14 12:13:06.254186,192.168.98.194,"Sydney, AU",True,False,
E006268,U0130,melissagarcia,Operations,Operations Analyst,project_management,read,2025-11-14 12:13:23.254186,192.168.55.161,"Tokyo, JP",True,False,
E006269,U0082,griffithleslie,Marketing,Content Creator,analytics_dashboard,write,2025-11-14 12:13:56.254186,192.168.151.151,"Toronto, CA",True,False,
E006270,U0065,marycalhoun,Product,Product Manager,time_tracker,read,2025-11-14 12:17:34.254186,192.168.129.59,"Toronto, CA",True,False,
E006271,U0056,dianasmith,Customer Support,Support Manager,employee_directory,read,2025-11-14 12:31:35.254186,192.168.55.157,"Sydney, AU",True,False,
E006272,U0004,helenpeterson,Product,Product Manager,analytics_dashboard,execute,2025-11-14 12:34:47.254186,192.168.45.107,"Berlin, DE",True,False,
E006273,U0183,srodriguez,Finance,Controller,payroll_system,read,2025-11-14 12:35:52.254186,192.168.164.235,"London, UK",True,False,
E006274,U0113,tjackson,Product,VP Product,source_code_repo,execute,2025-11-14 12:38:53.254186,192.168.219.149,"Tokyo, JP",True,False,
E006275,U0011,josephwright,Engineering,Senior Engineer,project_management,read,2025-11-14 12:42:55.254186,192.168.177.180,"San Francisco, US",True,False,
E006276,U0062,nperry,Product,VP Product,project_management,execute,2025-11-14 12:47:26.254186,192.168.188.110,"São Paulo, BR",True,False,
E006277,U0173,stanleynancy,IT,IT Support,security_logs,read,2025-11-14 12:51:15.254186,192.168.85.112,"Sydney, AU",True,False,
E006278,U0173,stanleynancy,IT,IT Support,vacation_calendar,read,2025-11-14 12:53:51.254186,192.168.253.83,"Sydney, AU",True,False,
E006279,U0038,bradley52,Engineering,Senior Engineer,vacation_calendar,read,2025-11-14 12:54:33.254186,192.168.103.159,"New York, US",True,False,
E006280,U0159,rebeccabailey,Finance,Accountant,financial_database,read,2025-11-14 13:01:56.254186,192.168.80.99,"Toronto, CA",True,False,
E006281,U0145,michael98,Marketing,Content Creator,analytics_dashboard,read,2025-11-14 13:04:52.254186,192.168.115.160,"Singapore, SG",True,False,
E006282,U0146,danny49,Product,VP Product,project_management,execute,2025-11-14 13:05:49.254186,192.168.180.58,"Singapore, SG",True,False,
E006283,U0125,xcarson,HR,HR Specialist,employee_directory,read,2025-11-14 13:10:04.254186,192.168.147.194,"Toronto, CA",True,False,
E006284,U0014,tasha01,Marketing,Marketing Specialist,analytics_dashboard,read,2025-11-14 13:11:47.254186,192.168.52.61,"London, UK",True,False,
E006285,U0158,fosterkyle,Legal,Paralegal,employee_directory,read,2025-11-14 13:13:37.254186,192.168.4.252,"São Paulo, BR",True,False,
E006286,U0169,sabrinacollins,Legal,General Counsel,public_wiki,read,2025-11-14 13:24:07.254186,192.168.225.229,"São Paulo, BR",True,False,
E006287,U0158,fosterkyle,Legal,Paralegal,project_management,write,2025-11-14 13:33:53.254186,192.168.225.27,"São Paulo, BR",True,False,
E006288,U0026,pearsonamber,HR,HR Director,payroll_system,read,2025-11-14 13:35:41.254186,192.168.22.50,"Toronto, CA",True,False,
E006289,U0026,pearsonamber,HR,HR Director,crm_system,write,2025-11-14 13:36:28.254186,192.168.122.214,"Toronto, CA",True,False,
E006290,U0088,ntorres,Marketing,Marketing Manager,crm_system,read,2025-11-14 13:43:01.254186,192.168.161.195,"Sydney, AU",True,False,
E006291,U0095,perezemily,Customer Support,Support Lead,crm_system,read,2025-11-14 13:45:23.254186,192.168.105.161,"Singapore, SG",True,False,
E006292,U0182,fgilbert,Product,Senior PM,project_management,read,2025-11-14 13:49:04.254186,192.168.107.17,"Singapore, SG",True,False,
E006293,U0097,ecosta,IT,IT Support,learning_portal,download,2025-11-14 13:49:29.254186,192.168.197.118,"Berlin, DE",True,False,
E006294,U0065,marycalhoun,Product,Product Manager,source_code_repo,read,2025-11-14 13:51:08.254186,192.168.149.65,"Toronto, CA",True,False,
E006295,U0053,campbellelizabeth,HR,HR Specialist,payroll_system,read,2025-11-14 13:51:31.254186,192.168.217.105,"San Francisco, US",True,False,
E006296,U0039,rodriguezsierra,Finance,Accountant,payroll_system,read,2025-11-14 13:58:15.254186,192.168.197.251,"Tokyo, JP",True,False,
E006297,U0056,dianasmith,Customer Support,Support Manager,time_tracker,read,2025-11-14 14:01:42.254186,192.168.107.192,"Sydney, AU",True,False,
E006298,U0019,jenniferross,Legal,General Counsel,project_management,write,2025-11-14 14:03:41.254186,192.168.30.14,"London, UK",True,False,
E006299,U0063,wwoods,Product,Product Manager,analytics_dashboard,read,2025-11-14 14:07:29.254186,192.168.224.42,"Toronto, CA",True,False,
E006300,U0166,benjaminzimmerman,HR,HR Manager,crm_system,read,2025-11-14 14:10:30.254186,192.168.206.140,"São Paulo, BR",True,False,
E006301,U0062,nperry,Product,VP Product,source_code_repo,read,2025-11-14 14:16:55.254186,192.168.244.199,"São Paulo, BR",True,False,
E006302,U0142,edwardslarry,Legal,General Counsel,public_wiki,write,2025-11-14 14:23:13.254186,192.168.138.159,"Toronto, CA",True,False,
E006303,U0120,danaoliver,Legal,Paralegal,time_tracker,read,2025-11-14 14:29:04.254186,192.168.195.212,"Tokyo, JP",True,False,
E006304,U0005,wdavis,Customer Support,Support Lead,time_tracker,read,2025-11-14 14:36:38.254186,192.168.225.37,"London, UK",True,False,
E006305,U0045,emurphy,Sales,Sales Rep,crm_system,read,2025-11-14 14:40:04.254186,192.168.250.143,"Mumbai, IN",True,False,
E006306,U0116,steve07,Customer Support,Support Manager,employee_directory,read,2025-11-14 14:40:04.254186,192.168.135.49,"Berlin, DE",True,False,
E006307,U0189,lisabrown,IT,System Admin,aws_console,read,2025-11-14 14:43:06.254186,192.168.171.2,"Mumbai, IN",True,False,
E006308,U0151,nelsonebony,Engineering,Engineering Manager,project_management,read,2025-11-14 14:45:09.254186,192.168.115.187,"Tokyo, JP",True,False,
E006309,U0030,brian97,Finance,Finance Manager,payroll_system,write,2025-11-14 14:52:09.254186,192.168.239.192,"Singapore, SG",True,False,
E006310,U0163,dhayes,IT,IT Support,source_code_repo,write,2025-11-14 15:00:00.254186,192.168.231.103,"Toronto, CA",True,False,
E006311,U0043,josephcobb,Operations,Operations Analyst,time_tracker,read,2025-11-14 15:01:20.254186,192.168.146.161,"Singapore, SG",True,False,
E006312,U0095,perezemily,Customer Support,Support Lead,time_tracker,read,2025-11-14 15:01:50.254186,192.168.251.177,"Singapore, SG",True,False,
E006313,U0187,jon05,Legal,Paralegal,sales_tools,download,2025-11-14 15:01:56.254186,91.60.21.244,"Pyongyang, KP",True,True,unusual_location
E006314,U0187,jon05,Legal,Paralegal,public_wiki,read,2025-11-14 15:02:29.254186,192.168.41.183,"Toronto, CA",True,False,
E006315,U0035,eric84,Operations,Operations Manager,vacation_calendar,execute,2025-11-14 15:08:40.254186,192.168.45.104,"Tokyo, JP",True,False,
E006316,U0077,anthony52,Finance,Controller,analytics_dashboard,read,2025-11-14 15:13:11.254186,192.168.254.127,"Tokyo, JP",True,False,
E006317,U0023,davisryan,Legal,General Counsel,employee_directory,write,2025-11-14 15:20:36.254186,192.168.26.177,"Berlin, DE",True,False,
E006318,U0144,elizabeth65,Product,Senior PM,vacation_calendar,read,2025-11-14 15:25:54.254186,192.168.57.114,"Tokyo, JP",True,False,
E006319,U0096,hinesgregory,Sales,Account Executive,crm_system,write,2025-11-14 15:30:36.254186,192.168.99.63,"New York, US",True,False,
E006320,U0145,michael98,Marketing,Content Creator,employee_directory,read,2025-11-14 15:31:04.254186,192.168.28.52,"Singapore, SG",True,False,
E006321,U0090,ocarter,Legal,General Counsel,public_wiki,read,2025-11-14 15:45:52.254186,192.168.229.49,"São Paulo, BR",True,False,
E006322,U0058,stephanie79,Marketing,CMO,vacation_calendar,write,2025-11-14 15:46:02.254186,192.168.161.121,"San Francisco, US",True,False,
E006323,U0040,russellwilliams,HR,HR Director,employee_directory,read,2025-11-14 15:46:28.254186,192.168.117.76,"Tokyo, JP",True,False,
E006324,U0081,ronald85,Product,Senior PM,source_code_repo,read,2025-11-14 15:47:05.254186,192.168.116.110,"San Francisco, US",True,False,
E006325,U0119,alan09,IT,IT Manager,security_logs,execute,2025-11-14 15:50:01.254186,192.168.133.221,"Berlin, DE",True,False,
E006326,U0123,julie51,Customer Support,Support Agent,crm_system,execute,2025-11-14 15:55:35.254186,192.168.92.8,"London, UK",True,False,
E006327,U0162,tramos,Engineering,Senior Engineer,project_management,read,2025-11-14 15:56:51.254186,192.168.102.237,"Toronto, CA",True,False,
E006328,U0086,moralescharles,Product,VP Product,source_code_repo,read,2025-11-14 15:59:00.254186,192.168.4.36,"Sydney, AU",True,False,
E006329,U0018,davidalvarez,Customer Support,Support Manager,public_wiki,read,2025-11-14 16:07:37.254186,192.168.143.25,"Singapore, SG",True,False,
E006330,U0119,alan09,IT,IT Manager,learning_portal,write,2025-11-14 16:11:09.254186,192.168.84.234,"Berlin, DE",True,False,
E006331,U0075,hthompson,HR,HR Director,crm_system,write,2025-11-14 16:12:16.254186,192.168.155.53,"London, UK",True,False,
E006332,U0043,josephcobb,Operations,Operations Analyst,employee_directory,read,2025-11-14 16:13:48.254186,192.168.177.200,"Singapore, SG",True,False,
E006333,U0085,taylor75,Engineering,DevOps Engineer,learning_portal,read,2025-11-14 16:20:09.254186,192.168.9.152,"Mumbai, IN",True,False,
E006334,U0104,patrickweeks,IT,CISO,admin_panel,read,2025-11-14 16:21:09.254186,192.168.163.52,"Singapore, SG",True,False,
E006335,U0097,ecosta,IT,IT Support,source_code_repo,execute,2025-11-14 16:23:15.254186,192.168.189.163,"Berlin, DE",True,False,
E006336,U0116,steve07,Customer Support,Support Manager,crm_system,write,2025-11-14 16:24:34.254186,192.168.231.97,"Berlin, DE",True,False,
E006337,U0164,jford,Customer Support,Support Manager,time_tracker,read,2025-11-14 16:40:43.254186,192.168.7.136,"Berlin, DE",True,False,
E006338,U0155,charles06,Finance,Accountant,analytics_dashboard,execute,2025-11-14 16:42:43.254186,192.168.84.66,"Mumbai, IN",True,False,
E006339,U0103,tyronemoran,Product,Senior PM,project_management,execute,2025-11-14 16:47:53.254186,192.168.217.14,"Tokyo, JP",True,False,
E006340,U0138,cjoseph,Marketing,Marketing Manager,vacation_calendar,read,2025-11-14 16:50:11.254186,192.168.193.218,"São Paulo, BR",True,False,
E006341,U0070,kcaldwell,Finance,Accountant,source_code_repo,delete,2025-11-14 16:50:56.254186,185.96.248.158,"Lagos, NG",True,True,unusual_location
E006342,U0019,jenniferross,Legal,General Counsel,public_wiki,write,2025-11-14 16:54:46.254186,192.168.69.106,"London, UK",True,False,
E006343,U0048,jonathanfletcher,HR,HR Director,crm_system,write,2025-11-14 17:11:41.254186,192.168.137.8,"Berlin, DE",True,False,
E006344,U0056,dianasmith,Customer Support,Support Manager,company_news,read,2025-11-14 17:19:58.254186,192.168.26.230,"Sydney, AU",True,False,
E006345,U0012,wendytaylor,Finance,Controller,payroll_system,read,2025-11-14 17:22:04.254186,192.168.245.48,"Tokyo, JP",True,False,
E006346,U0122,jamesbuchanan,Engineering,Software Engineer,analytics_dashboard,read,2025-11-14 17:27:15.254186,192.168.92.186,"Singapore, SG",True,False,
E006347,U0058,stephanie79,Marketing,CMO,company_news,read,2025-11-14 17:30:18.254186,192.168.197.20,"San Francisco, US",True,False,
E006348,U0109,sawyerscott,Product,Senior PM,source_code_repo,read,2025-11-14 17:40:15.254186,192.168.176.107,"New York, US",True,False,
E006349,U0088,ntorres,Marketing,Marketing Manager,vacation_calendar,read,2025-11-14 17:55:17.254186,192.168.174.84,"Sydney, AU",True,False,
E006350,U0092,margaret10,Legal,General Counsel,public_wiki,read,2025-11-15 10:12:14.254186,192.168.70.56,"Sydney, AU",True,False,
E006351,U0180,xvang,HR,HR Manager,admin_panel,write,2025-11-15 10:52:56.254186,113.44.179.50,"Tokyo, JP",True,True,privilege_escalation
E006352,U0034,jonesjason,Sales,Account Executive,analytics_dashboard,read,2025-11-15 11:01:09.254186,192.168.63.20,"Berlin, DE",True,False,
E006353,U0084,joshuamccann,Product,Product Manager,source_code_repo,read,2025-11-15 11:14:29.254186,192.168.47.142,"São Paulo, BR",True,False,
E006354,U0023,davisryan,Legal,General Counsel,company_news,read,2025-11-15 14:24:06.254186,192.168.92.106,"Berlin, DE",True,False,
E006355,U0191,mullinsjames,Operations,Operations Analyst,employee_directory,read,2025-11-15 14:40:47.254186,192.168.255.75,"São Paulo, BR",True,False,
E006356,U0082,griffithleslie,Marketing,Content Creator,employee_directory,read,2025-11-15 14:48:38.254186,192.168.224.157,"Toronto, CA",True,False,
E006357,U0172,ilee,IT,IT Manager,aws_console,read,2025-11-15 14:49:30.254186,192.168.106.152,"São Paulo, BR",True,False,
E006358,U0120,danaoliver,Legal,Paralegal,time_tracker,write,2025-11-15 15:42:25.254186,192.168.38.139,"Tokyo, JP",True,False,
E006359,U0129,basschristina,Legal,General Counsel,employee_directory,execute,2025-11-15 16:04:49.254186,192.168.22.179,"San Francisco, US",True,False,
E006360,U0100,mgutierrez,Product,Senior PM,analytics_dashboard,read,2025-11-15 17:10:44.254186,192.168.54.165,"Mumbai, IN",True,False,
E006361,U0028,ybaker,HR,HR Manager,vacation_calendar,read,2025-11-15 17:39:21.254186,192.168.111.105,"Mumbai, IN",True,False,
E006362,U0071,stricklandfrank,Customer Support,Support Manager,vacation_calendar,write,2025-11-16 09:49:22.254186,192.168.70.255,"Berlin, DE",True,False,
E006363,U0067,shawnrogers,Engineering,Software Engineer,project_management,write,2025-11-16 09:51:45.254186,192.168.94.69,"Toronto, CA",True,False,
E006364,U0146,danny49,Product,VP Product,employee_directory,read,2025-11-16 10:28:16.254186,192.168.52.131,"Singapore, SG",True,False,
E006365,U0076,marcus31,Operations,Operations Manager,public_wiki,read,2025-11-16 11:04:28.254186,192.168.138.156,"Toronto, CA",True,False,
E006366,U0039,rodriguezsierra,Finance,Accountant,learning_portal,write,2025-11-16 12:51:20.254186,192.168.190.131,"Tokyo, JP",True,False,
E006367,U0009,veronica83,Product,Product Manager,project_management,read,2025-11-16 14:36:36.254186,192.168.49.215,"San Francisco, US",True,False,
E006368,U0122,jamesbuchanan,Engineering,Software Engineer,payment_processor,delete,2025-11-16 14:50:56.254186,203.133.3.28,"Tehran, IR",False,True,unusual_location
E006369,U0103,tyronemoran,Product,Senior PM,company_news,read,2025-11-16 15:39:54.254186,192.168.40.15,"Tokyo, JP",True,False,
E006370,U0092,margaret10,Legal,General Counsel,employee_directory,read,2025-11-16 17:24:03.254186,192.168.124.26,"Sydney, AU",True,False,
E006371,U0167,samantha66,IT,IT Support,company_news,write,2025-11-17 09:01:39.254186,192.168.110.246,"Toronto, CA",True,False,
E006372,U0115,christianpitts,Legal,General Counsel,public_wiki,read,2025-11-17 09:12:08.254186,192.168.124.125,"Tokyo, JP",True,False,
E006373,U0182,fgilbert,Product,Senior PM,company_news,read,2025-11-17 09:17:14.254186,192.168.172.181,"Singapore, SG",True,False,
E006374,U0001,johnsonjoshua,Finance,Financial Analyst,analytics_dashboard,download,2025-11-17 09:17:54.254186,192.168.139.65,"Singapore, SG",True,False,
E006375,U0155,charles06,Finance,Accountant,payroll_system,read,2025-11-17 09:21:15.254186,192.168.54.142,"Mumbai, IN",True,False,
E006376,U0075,hthompson,HR,HR Director,crm_system,read,2025-11-17 09:25:30.254186,192.168.245.109,"London, UK",True,False,
E006377,U0061,edwardreyes,Sales,Sales Manager,time_tracker,write,2025-11-17 09:35:37.254186,192.168.69.61,"London, UK",True,False,
E006378,U0126,rose31,Engineering,Engineering Manager,project_management,read,2025-11-17 09:35:46.254186,192.168.192.135,"Berlin, DE",True,False,
E006379,U0048,jonathanfletcher,HR,HR Director,public_wiki,read,2025-11-17 09:40:44.254186,192.168.197.115,"Berlin, DE",True,False,
E006380,U0179,lisawilkerson,IT,CISO,aws_console,read,2025-11-17 09:41:25.254186,192.168.102.223,"Singapore, SG",True,False,
E006381,U0010,nadams,Customer Support,Support Lead,crm_system,read,2025-11-17 09:42:06.254186,192.168.30.107,"Singapore, SG",True,False,
E006382,U0048,jonathanfletcher,HR,HR Director,company_news,write,2025-11-17 09:42:59.254186,192.168.49.197,"Berlin, DE",True,False,
E006383,U0012,wendytaylor,Finance,Controller,public_wiki,write,2025-11-17 09:49:59.254186,192.168.78.126,"Tokyo, JP",True,False,
E006384,U0033,panderson,HR,HR Manager,payroll_system,read,2025-11-17 09:50:00.254186,192.168.210.87,"São Paulo, BR",True,False,
E006385,U0089,donna23,Marketing,Content Creator,marketing_platform,read,2025-11-17 09:55:07.254186,192.168.34.57,"Berlin, DE",True,False,
E006386,U0194,manuel15,HR,HR Manager,crm_system,write,2025-11-17 10:03:09.254186,192.168.146.254,"Tokyo, JP",True,False,
E006387,U0085,taylor75,Engineering,DevOps Engineer,time_tracker,read,2025-11-17 10:09:08.254186,192.168.2.230,"Mumbai, IN",True,False,
